Index,AD1_TactileRaw(16bit),AD1_VGNDRaw(16bit),AD2_TactileRaw(16bit),AD2_VGNDRaw(16bit),AD3_TactileRaw(16bit),AD3_VGNDRaw(16bit),AD4_TactileRaw(16bit),AD4_VGNDRaw(16bit),AD5_TactileRaw(16bit),AD5_VGNDRaw(16bit),AD6_TactileRaw(16bit),AD6_VGNDRaw(16bit),AD7_TactileRaw(16bit),AD7_VGNDRaw(16bit),AD8_TactileRaw(16bit),AD8_VGNDRaw(16bit)
1258,30120,12026,30125,12031,30045,12029,30106,12020,30139,12012,30113,12022,30123,11930,30139,12034
1259,30065,12032,30073,12039,29982,12036,30049,12024,30087,12015,30056,12025,30067,11936,30085,12040
1260,29955,12032,29963,12040,29876,12037,29938,12023,29974,12015,29947,12027,29957,11939,29975,12041
1261,29582,12029,29591,12036,29523,12031,29574,12020,29603,12012,29578,12022,29586,11933,29603,12036
1262,29175,12026,29185,12034,29156,12031,29176,12017,29194,12012,29172,12020,29181,11934,29200,12036
1263,28480,12029,28492,12035,28535,12028,28506,12019,28491,12012,28482,12019,28492,11930,28505,12036
1264,28143,12029,28161,12032,28245,12028,28189,12017,28158,12010,28152,12016,28159,11926,28174,12034
1265,28052,12026,28071,12031,28191,12027,28110,12018,28069,12009,28063,12016,28073,11928,28084,12034
1266,28403,12030,28419,12033,28523,12028,28455,12019,28414,12012,28408,12017,28418,11929,28430,12033
1267,28822,12029,28838,12035,28906,12030,28862,12020,28836,12012,28826,12016,28835,11930,28848,12034
1268,29428,12029,29440,12034,29458,12031,29451,12020,29443,12012,29425,12019,29439,11931,29451,12036
1269,29949,12027,29959,12033,29908,12031,29949,12019,29967,12010,29945,12018,29955,11932,29970,12036
1270,30158,12032,30164,12037,30075,12033,30143,12023,30177,12013,30149,12020,30160,11935,30179,12039
1271,29713,12029,29723,12034,29653,12032,29704,12019,29734,12012,29707,12025,29717,11933,29737,12038
1272,29071,12032,29083,12034,29061,12031,29078,12020,29090,12010,29070,12021,29077,11933,29094,12036
1273,28554,12029,28565,12034,28601,12030,28580,12021,28571,12012,28559,12020,28565,11929,28580,12033
1274,28057,12026,28072,12031,28165,12028,28100,12018,28069,12009,28064,12015,28072,11930,28085,12033
1275,28059,12025,28078,12029,28191,12025,28116,12011,28072,12007,28069,12011,28077,11926,28089,12029
1276,28504,12026,28521,12029,28617,12025,28553,12016,28518,12006,28511,12013,28521,11925,28534,12032
1277,28996,12027,29010,12033,29067,12031,29031,12016,29008,12010,28997,12013,29007,11929,29020,12033
1278,29785,12029,29798,12034,29772,12031,29794,12020,29802,12015,29781,12024,29791,11932,29807,12038
1279,30065,12028,30075,12036,30007,12031,30059,12020,30086,12011,30059,12020,30070,11932,30088,12035
1280,30125,12025,30135,12033,30051,12029,30111,12020,30148,12011,30117,12018,30128,11929,30145,12033
1281,30068,12025,30076,12030,29982,12027,30049,12016,30085,12009,30059,12019,30069,11929,30087,12031
1282,29570,12033,29582,12042,29517,12040,29563,12027,29592,12015,29564,12025,29575,11936,29594,12042
1283,28914,12030,28925,12036,28920,12031,28926,12020,28933,12014,28915,12021,28922,11932,28940,12037
1284,28394,12026,28409,12031,28461,12028,28429,12017,28411,12010,28398,12017,28407,11929,28421,12033
1285,28066,12026,28082,12030,28187,12027,28117,12014,28079,12009,28074,12013,28081,11925,28094,12031
1286,28104,12029,28120,12032,28237,12030,28163,12018,28117,12011,28111,12016,28122,11929,28132,12034
1287,28367,12027,28383,12030,28488,12028,28418,12018,28379,12011,28372,12017,28381,11928,28394,12032
1288,29140,12027,29154,12035,29195,12030,29172,12020,29156,12012,29142,12019,29152,11929,29167,12035
1289,29642,12029,29655,12033,29641,12031,29655,12020,29660,12012,29639,12020,29651,11931,29667,12036
1290,30062,12029,30072,12036,30004,12032,30054,12020,30081,12012,30055,12021,30066,11933,30084,12038
1291,30173,12028,30185,12037,30093,12033,30160,12020,30195,12010,30167,12022,30177,11931,30197,12037
1292,30007,12029,30012,12034,29922,12031,29987,12021,30028,12012,29997,12022,30006,11935,30024,12037
1293,29382,12027,29389,12034,29340,12031,29378,12019,29399,12008,29376,12019,29385,11932,29403,12035
1294,28678,12030,28694,12034,28710,12029,28701,12019,28698,12014,28683,12020,28692,11932,28706,12037
1295,28401,12024,28416,12031,28464,12028,28433,12014,28417,12010,28405,12015,28414,11928,28429,12032
1296,28123,12026,28140,12031,28232,12028,28173,12016,28138,12010,28130,12016,28140,11929,28153,12033
1297,27999,12026,28015,12031,28132,12028,28057,12017,28013,12011,28006,12015,28017,11928,28025,12035
1298,28109,12026,28124,12029,28244,12025,28164,12014,28120,12010,28113,12013,28125,11926,28138,12031
1299,28185,12023,28205,12029,28320,12026,28243,12015,28197,12006,28196,12013,28202,11925,28217,12031
1300,28373,12026,28389,12030,28496,12027,28424,12017,28384,12011,28379,12015,28389,11928,28404,12032
1301,29253,12026,29267,12031,29301,12028,29280,12016,29268,12008,29254,12015,29261,11926,29277,12033
1302,29846,12027,29855,12035,29822,12031,29848,12018,29865,12012,29843,12021,29850,11932,29866,12034
1303,30168,12031,30178,12037,30100,12034,30156,12021,30189,12012,30161,12021,30171,11932,30188,12037
1304,29997,12029,30006,12037,29914,12032,29979,12020,30017,12015,29989,12023,30000,11934,30016,12036
1305,29349,12029,29358,12034,29314,12031,29346,12019,29368,12012,29345,12020,29354,11932,29373,12036
1306,28492,12027,28504,12034,28540,12029,28515,12020,28505,12012,28493,12020,28500,11929,28516,12036
1307,28198,12025,28215,12031,28292,12027,28242,12016,28215,12008,28205,12016,28213,11930,28229,12033
1308,28061,12028,28076,12032,28174,12028,28108,12016,28073,12009,28066,12017,28077,11927,28090,12033
1309,28080,12028,28100,12034,28216,12030,28139,12018,28093,12012,28089,12016,28100,11929,28112,12033
1310,28344,12026,28363,12034,28466,12027,28399,12017,28360,12009,28352,12017,28360,11929,28376,12034
1311,28853,12030,28869,12032,28941,12031,28894,12019,28868,12012,28856,12017,28866,11929,28882,12036
1312,30011,12029,30022,12035,29968,12030,30011,12020,30032,12012,30007,12020,30015,11935,30037,12038
1313,30104,12033,30110,12038,30020,12037,30087,12025,30123,12017,30096,12025,30104,11936,30124,12039
1314,29887,12029,29894,12040,29809,12034,29872,12021,29906,12014,29878,12025,29884,11934,29906,12038
1315,29471,12029,29483,12035,29426,12033,29463,12022,29489,12012,29467,12022,29475,11934,29493,12036
1316,28718,12030,28732,12035,28752,12033,28740,12020,28737,12014,28723,12022,28730,11935,28748,12036
1317,28178,12030,28195,12035,28275,12031,28220,12021,28194,12014,28187,12019,28192,11932,28207,12036
1318,28045,12028,28060,12032,28179,12029,28100,12017,28057,12012,28053,12017,28061,11930,28074,12032
1319,28307,12029,28326,12035,28437,12029,28362,12017,28322,12012,28316,12016,28324,11930,28338,12034
1320,28761,12029,28776,12034,28855,12031,28805,12017,28772,12013,28766,12018,28775,11931,28790,12033
1321,29210,12029,29224,12031,29259,12029,29238,12018,29224,12009,29208,12018,29221,11930,29235,12033
1322,29944,12030,29954,12034,29906,12030,29945,12020,29964,12012,29937,12019,29949,11933,29966,12035
1323,30149,12029,30158,12037,30076,12032,30136,12020,30170,12012,30142,12022,30150,11934,30169,12038
1324,30016,12030,30025,12038,29935,12032,30000,12022,30039,12014,30010,12022,30019,11933,30035,12039
1325,29612,12029,29621,12034,29553,12032,29601,12022,29632,12012,29605,12022,29615,11933,29634,12036
1326,28585,12032,28598,12037,28627,12034,28609,12020,28601,12014,28586,12022,28595,11933,28612,12039
1327,28224,12033,28241,12039,28314,12031,28266,12021,28240,12014,28229,12023,28238,11933,28254,12039
1328,28075,12029,28094,12032,28192,12027,28125,12019,28090,12010,28083,12018,28092,11929,28106,12033
1329,28119,12026,28138,12031,28256,12028,28176,12017,28132,12009,28128,12015,28139,11927,28150,12032
1330,28287,12029,28304,12033,28413,12027,28341,12019,28299,12010,28293,12016,28301,11931,28317,12034
1331,28340,12027,28356,12032,28461,12028,28394,12017,28353,12008,28348,12016,28355,11926,28367,12033
1332,28917,12029,28931,12032,28996,12026,28954,12017,28930,12011,28919,12015,28930,11930,28942,12032
1333,29620,12031,29632,12037,29628,12031,29636,12021,29639,12013,29617,12022,29625,11933,29643,12038
1334,30090,12035,30100,12041,30035,12037,30083,12023,30111,12015,30084,12024,30096,11936,30112,12041
1335,30143,12032,30148,12039,30061,12036,30128,12025,30162,12016,30134,12025,30144,11938,30162,12041
1336,29963,12027,29969,12033,29880,12030,29944,12018,29980,12010,29954,12020,29961,11932,29980,12033
1337,29793,12029,29804,12037,29720,12034,29779,12022,29813,12014,29784,12024,29794,11932,29814,12038
1338,28911,12031,28920,12038,28915,12034,28922,12023,28927,12014,28907,12024,28918,11935,28934,12039
1339,28403,12032,28418,12037,28468,12031,28435,12021,28421,12012,28405,12021,28416,11933,28433,12037
1340,28047,12031,28064,12035,28163,12031,28098,12022,28062,12011,28058,12019,28065,11929,28078,12036
1341,28140,12027,28155,12034,28272,12028,28195,12018,28151,12011,28147,12016,28155,11929,28168,12033
1342,28448,12027,28463,12033,28562,12028,28497,12017,28461,12010,28451,12014,28462,11927,28475,12033
1343,29344,12029,29358,12034,29380,12028,29367,12018,29357,12011,29344,12019,29353,11930,29369,12034
1344,29923,12029,29932,12036,29893,12030,29924,12020,29938,12011,29918,12020,29927,11933,29945,12037
1345,30116,12027,30123,12035,30046,12031,30103,12020,30135,12009,30107,12019,30117,11931,30136,12036
1346,29963,12026,29969,12034,29882,12031,29946,12020,29984,12010,29954,12019,29964,11932,29984,12036
1347,29513,12029,29522,12035,29463,12034,29505,12022,29531,12014,29510,12020,29516,11932,29534,12036
1348,28774,12029,28786,12034,28797,12031,28794,12020,28792,12012,28777,12020,28784,11932,28800,12036
1349,28126,12027,28142,12033,28230,12028,28172,12017,28141,12009,28132,12016,28140,11929,28154,12035
1350,28232,12027,28249,12031,28364,12028,28288,12016,28247,12009,28240,12014,28252,11928,28263,12032
1351,28358,12029,28374,12034,28482,12028,28410,12018,28372,12012,28366,12017,28374,11930,28388,12031
1352,28932,12031,28946,12035,29011,12034,28970,12019,28946,12015,28935,12019,28942,11932,28958,12037
1353,29297,12026,29309,12033,29341,12028,29322,12020,29311,12009,29296,12016,29306,11927,29322,12034
1354,29590,12031,29603,12038,29602,12034,29608,12025,29609,12013,29590,12022,29601,11935,29614,12038
1355,30048,12031,30058,12038,30000,12034,30042,12024,30069,12015,30043,12025,30055,11937,30071,12040
1356,30176,12030,30185,12037,30099,12032,30164,12021,30197,12012,30168,12024,30178,11935,30196,12038
1357,30048,12028,30055,12035,29964,12033,30030,12021,30067,12012,30039,12022,30047,11934,30066,12036
1358,29282,12029,29292,12034,29253,12031,29280,12019,29299,12011,29276,12022,29283,11934,29301,12037
1359,28907,12032,28920,12038,28914,12034,28920,12023,28926,12015,28906,12023,28918,11934,28934,12038
1360,28250,12028,28265,12034,28335,12027,28288,12018,28267,12009,28257,12017,28268,11931,28278,12033
1361,28154,12027,28171,12034,28254,12029,28197,12018,28171,12011,28161,12019,28169,11928,28185,12035
1362,27994,12026,28014,12031,28129,12026,28052,12014,28009,12009,28006,12017,28011,11927,28025,12032
1363,28222,12027,28242,12031,28356,12028,28280,12016,28239,12012,28232,12017,28242,11930,28254,12031
1364,28544,12026,28559,12031,28656,12029,28594,12018,28556,12009,28548,12016,28559,11926,28570,12036
1365,28698,12027,28713,12031,28801,12027,28744,12017,28714,12011,28706,12016,28715,11927,28727,12033
1366,29014,12029,29028,12031,29085,12029,29049,12020,29029,12012,29015,12017,29026,11929,29040,12033
1367,29161,12029,29176,12033,29213,12031,29190,12017,29175,12010,29162,12018,29172,11928,29188,12035
1368,29925,12030,29934,12040,29887,12034,29924,12020,29943,12014,29917,12023,29926,11935,29945,12039
1369,30069,12032,30077,12036,30016,12032,30064,12022,30090,12015,30063,12023,30073,11935,30088,12038
1370,30166,12030,30173,12036,30084,12032,30149,12021,30184,12012,30157,12022,30165,11932,30184,12037
1371,29922,12029,29930,12034,29843,12031,29905,12020,29943,12009,29912,12022,29925,11932,29942,12036
1372,29644,12032,29650,12037,29583,12034,29631,12022,29665,12015,29639,12025,29648,11937,29665,12039
1373,29212,12027,29224,12034,29189,12029,29218,12020,29231,12011,29211,12022,29217,11932,29238,12036
1374,28788,12026,28802,12035,28807,12031,28804,12018,28805,12010,28789,12019,28797,11929,28813,12034
1375,28528,12030,28542,12035,28579,12031,28555,12019,28544,12012,28530,12021,28536,11929,28555,12033
1376,28192,12026,28210,12030,28288,12028,28237,12014,28209,12007,28199,12013,28209,11923,28223,12032
1377,28003,12026,28021,12031,28125,12026,28057,12014,28019,12006,28011,12014,28020,11926,28033,12030
1378,28164,12026,28181,12030,28298,12026,28221,12015,28177,12009,28174,12013,28181,11926,28195,12031
1379,28431,12029,28448,12034,28546,12031,28483,12021,28443,12011,28437,12018,28447,11930,28459,12035
1380,28954,12029,28970,12036,29028,12030,28992,12020,28968,12013,28956,12018,28967,11930,28981,12037
1381,28980,12029,28997,12035,29057,12029,29017,12020,28995,12010,28983,12020,28994,11931,29009,12036
1382,29591,12025,29603,12029,29595,12028,29603,12017,29606,12010,29586,12016,29597,11930,29614,12032
1383,29920,12029,29931,12037,29885,12031,29920,12020,29940,12014,29918,12021,29924,11930,29942,12036
1384,30084,12032,30093,12038,30001,12034,30068,12023,30106,12015,30078,12025,30086,11936,30105,12039
1385,29754,12032,29762,12037,29687,12034,29743,12023,29776,12015,29748,12021,29757,11935,29774,12038
1386,29444,12030,29456,12034,29402,12032,29443,12021,29464,12012,29440,12023,29450,11934,29468,12036
1387,28257,12027,28271,12033,28338,12028,28296,12017,28270,12009,28260,12016,28268,11930,28281,12033
1388,28083,12029,28098,12034,28201,12026,28131,12017,28098,12011,28090,12017,28097,11929,28111,12031
1389,28037,12027,28056,12030,28175,12027,28095,12016,28052,12012,28047,12013,28056,11926,28070,12033
1390,28272,12029,28291,12034,28401,12030,28327,12017,28286,12011,28279,12018,28290,11928,28302,12035
1391,28686,12031,28701,12035,28786,12032,28732,12021,28699,12012,28689,12017,28701,11931,28712,12036
1392,28827,12029,28846,12031,28914,12028,28874,12017,28845,12011,28832,12014,28844,11928,28857,12033
1393,29590,12027,29600,12031,29597,12026,29604,12018,29606,12007,29586,12018,29598,11930,29614,12031
1394,29796,12029,29808,12034,29777,12034,29802,12020,29815,12017,29793,12019,29801,11932,29820,12035
1395,30052,12029,30060,12035,29997,12032,30042,12019,30071,12014,30046,12021,30056,11931,30072,12037
1396,30173,12030,30180,12036,30096,12033,30157,12023,30194,12014,30165,12023,30174,11935,30191,12039
1397,30111,12029,30118,12038,30023,12034,30091,12020,30129,12013,30103,12024,30111,11938,30130,12039
1398,29869,12031,29878,12037,29794,12033,29855,12021,29891,12012,29861,12025,29871,11935,29889,12039
1399,29812,12034,29820,12038,29741,12037,29800,12024,29833,12018,29806,12028,29815,11938,29832,12043
1400,29634,12029,29641,12035,29575,12031,29624,12020,29653,12013,29625,12024,29638,11932,29656,12038
1401,29215,12034,29227,12039,29191,12036,29217,12024,29234,12016,29211,12025,29220,11935,29240,12042
1402,29046,12029,29057,12036,29037,12031,29053,12019,29064,12011,29045,12019,29052,11932,29071,12035
1403,28492,12031,28507,12036,28550,12033,28521,12020,28509,12013,28496,12022,28505,11934,28520,12036
1404,28239,12030,28255,12034,28326,12031,28280,12020,28254,12012,28243,12020,28254,11932,28267,12039
1405,28085,12028,28103,12032,28201,12028,28134,12016,28099,12012,28092,12016,28101,11930,28117,12035
1406,28006,12031,28023,12037,28132,12031,28061,12022,28019,12015,28016,12019,28024,11934,28040,12035
1407,28057,12025,28074,12032,28186,12027,28112,12015,28068,12009,28064,12014,28073,11927,28086,12031
1408,28146,12029,28162,12031,28280,12028,28201,12017,28157,12011,28152,12014,28163,11931,28176,12034
1409,28292,12029,28310,12034,28423,12031,28352,12020,28305,12011,28301,12017,28309,11929,28322,12036
1410,28323,12030,28343,12036,28452,12032,28378,12021,28337,12013,28332,12019,28339,11932,28354,12036
1411,28688,12032,28704,12035,28786,12033,28734,12020,28704,12012,28692,12019,28702,11931,28718,12033
1412,29065,12031,29081,12037,29130,12030,29099,12020,29081,12015,29068,12019,29076,11932,29089,12033
1413,29641,12029,29652,12034,29642,12031,29653,12020,29658,12012,29638,12020,29648,11931,29663,12036
1414,30030,12029,30040,12037,29980,12032,30025,12021,30051,12011,30025,12024,30034,11934,30053,12039
1415,30154,12029,30162,12038,30073,12034,30136,12020,30176,12010,30146,12022,30156,11933,30175,12039
1416,29985,12028,29997,12037,29908,12034,29970,12023,30008,12014,29981,12022,29989,11933,30009,12039
1417,29668,12031,29676,12037,29604,12031,29655,12021,29687,12012,29660,12022,29671,11933,29688,12038
1418,29596,12029,29606,12037,29540,12034,29587,12023,29617,12014,29592,12020,29601,11936,29618,12038
1419,29287,12030,29296,12037,29254,12035,29284,12022,29304,12015,29283,12025,29289,11935,29307,12042
1420,28673,12031,28686,12036,28702,12033,28694,12022,28692,12013,28675,12022,28683,11935,28700,12036
1421,28097,12031,28114,12035,28205,12031,28143,12020,28111,12012,28106,12019,28112,11930,28128,12037
1422,28015,12027,28032,12031,28140,12028,28069,12018,28027,12012,28021,12020,28032,11930,28045,12034
1423,28067,12026,28083,12034,28203,12028,28129,12016,28079,12013,28076,12018,28082,11928,28096,12034
1424,28404,12020,28420,12023,28523,12019,28455,12008,28417,12000,28411,12009,28421,11919,28434,12024
1425,28674,12028,28689,12032,28770,12028,28720,12019,28688,12009,28679,12016,28689,11929,28701,12034
1426,29025,12026,29041,12033,29096,12029,29060,12019,29039,12012,29027,12016,29035,11929,29052,12033
1427,29432,12031,29446,12036,29456,12031,29453,12020,29449,12012,29433,12020,29442,11930,29458,12036
1428,29861,12031,29872,12039,29838,12033,29866,12021,29881,12012,29858,12024,29867,11935,29886,12039
1429,30023,12027,30033,12034,29977,12031,30017,12021,30043,12011,30016,12019,30027,11933,30045,12036
1430,30119,12030,30126,12036,30050,12031,30105,12020,30138,12014,30108,12022,30119,11934,30139,12036
1431,30066,12030,30073,12034,29980,12032,30048,12020,30085,12015,30058,12021,30065,11933,30084,12039
1432,29869,12028,29878,12033,29795,12031,29854,12020,29891,12012,29863,12025,29871,11932,29891,12038
1433,29605,12032,29612,12036,29550,12031,29598,12020,29624,12012,29600,12023,29609,11932,29626,12037
1434,29376,12032,29383,12039,29336,12035,29369,12022,29393,12015,29370,12025,29379,11937,29397,12041
