Index,AD1_TactileRaw(16bit),AD1_VGNDRaw(16bit),AD2_TactileRaw(16bit),AD2_VGNDRaw(16bit),AD3_TactileRaw(16bit),AD3_VGNDRaw(16bit),AD4_TactileRaw(16bit),AD4_VGNDRaw(16bit),AD5_TactileRaw(16bit),AD5_VGNDRaw(16bit),AD6_TactileRaw(16bit),AD6_VGNDRaw(16bit),AD7_TactileRaw(16bit),AD7_VGNDRaw(16bit),AD8_TactileRaw(16bit),AD8_VGNDRaw(16bit)
876,15964,11861,15982,11866,16151,11859,16032,11850,15971,11845,15978,11852,15983,11766,15991,11866
877,23320,11859,23342,11864,23596,11859,23417,11850,23325,11845,23340,11849,23345,11762,23354,11865
878,32367,11856,32393,11860,32649,11856,32470,11845,32380,11843,32387,11845,32396,11759,32409,11861
879,32767,11856,32767,11861,32767,11856,32767,11847,32767,11840,32767,11844,32767,11758,32767,11860
880,32767,11862,32767,11868,32767,11865,32767,11853,32767,11845,32767,11851,32767,11767,32767,11868
881,32767,11861,32767,11871,32767,11868,32767,11856,32767,11845,32767,11855,32767,11770,32767,11872
882,27576,11862,27576,11869,27340,11867,27509,11856,27599,11844,27558,11854,27565,11770,27586,11868
883,14597,11859,14607,11866,14664,11859,14624,11852,14608,11844,14602,11851,14606,11764,14618,11865
884,18964,11859,18985,11861,19208,11856,19051,11846,18971,11842,18981,11849,18986,11761,18996,11861
885,27479,11856,27505,11863,27767,11857,27584,11847,27491,11842,27499,11846,27506,11759,27518,11861
886,32767,11854,32767,11858,32767,11853,32767,11844,32767,11838,32767,11846,32767,11757,32767,11861
887,32767,11855,32767,11860,32767,11856,32767,11847,32767,11842,32767,11846,32767,11762,32767,11864
888,31841,11854,31839,11863,31606,11861,31775,11848,31861,11841,31820,11849,31829,11764,31852,11864
889,22763,11861,22764,11868,22545,11867,22701,11854,22782,11842,22745,11854,22756,11768,22770,11869
890,15651,11856,15654,11864,15589,11861,15637,11847,15665,11840,15644,11852,15652,11764,15664,11865
891,16167,11855,16185,11858,16357,11855,16237,11844,16176,11839,16180,11845,16187,11761,16195,11860
892,23487,11859,23511,11865,23765,11856,23588,11848,23495,11844,23506,11850,23514,11761,23523,11864
893,32497,11859,32520,11861,32767,11856,32601,11849,32508,11842,32514,11846,32524,11761,32540,11865
894,32767,11856,32767,11860,32767,11856,32767,11847,32767,11841,32767,11844,32767,11759,32767,11860
895,32767,11861,32767,11867,32767,11864,32767,11852,32767,11844,32767,11852,32767,11767,32767,11868
896,32767,11862,32767,11870,32767,11865,32767,11853,32767,11845,32767,11854,32767,11770,32767,11870
897,18676,11860,18679,11866,18506,11864,18630,11853,18694,11845,18663,11852,18672,11771,18683,11867
898,14636,11859,14647,11863,14722,11858,14672,11847,14646,11841,14643,11853,14648,11763,14656,11863
899,19235,11857,19256,11861,19486,11854,19326,11845,19240,11836,19251,11844,19259,11758,19268,11860
900,27729,11855,27754,11857,28015,11853,27833,11842,27739,11837,27749,11846,27757,11758,27770,11859
901,32767,11855,32767,11861,32767,11859,32767,11847,32767,11842,32767,11849,32767,11761,32767,11865
902,32767,11856,32767,11863,32767,11862,32767,11847,32767,11841,32767,11849,32767,11764,32767,11865
903,32767,11865,32767,11874,32767,11870,32767,11854,32767,11848,32767,11855,32767,11771,32767,11873
904,31813,11862,31811,11871,31577,11869,31747,11855,31836,11847,31793,11855,31803,11770,31824,11874
905,22764,11865,22765,11871,22542,11867,22701,11855,22785,11849,22747,11858,22755,11771,22771,11872
906,15740,11862,15745,11866,15674,11863,15726,11853,15755,11845,15735,11855,15739,11769,15754,11869
907,16064,11860,16082,11865,16254,11860,16133,11849,16075,11843,16077,11851,16086,11763,16093,11865
908,23240,11858,23265,11861,23518,11856,23340,11844,23251,11841,23259,11847,23267,11761,23277,11862
909,32196,11860,32221,11862,32478,11859,32297,11845,32206,11842,32214,11846,32222,11761,32235,11862
910,32767,11861,32767,11863,32767,11859,32767,11848,32767,11842,32767,11846,32767,11762,32767,11865
911,32767,11857,32767,11865,32767,11862,32767,11850,32767,11842,32767,11851,32767,11767,32767,11869
912,32767,11861,32767,11868,32767,11866,32767,11853,32767,11844,32767,11854,32767,11770,32767,11871
913,27363,11861,27361,11870,27125,11867,27298,11854,27388,11845,27345,11852,27354,11769,27372,11870
914,18739,11865,18739,11869,18571,11866,18692,11855,18754,11847,18725,11855,18732,11770,18748,11872
915,14633,11857,14645,11861,14712,11856,14665,11846,14643,11839,14640,11846,14645,11761,14654,11862
916,19224,11858,19245,11862,19476,11859,19315,11846,19232,11842,19243,11849,19246,11762,19258,11864
917,27922,11854,27946,11860,28209,11855,28026,11844,27933,11838,27942,11844,27949,11757,27961,11859
918,32767,11859,32767,11864,32767,11859,32767,11847,32767,11844,32767,11847,32767,11761,32767,11863
919,32767,11860,32767,11868,32767,11865,32767,11853,32767,11845,32767,11852,32767,11768,32767,11872
920,32077,11857,32079,11868,31842,11863,32013,11849,32102,11842,32057,11853,32070,11765,32089,11866
921,22893,11858,22892,11868,22673,11864,22830,11850,22913,11842,22874,11852,22882,11769,22900,11868
922,15701,11859,15707,11864,15640,11859,15691,11848,15717,11842,15698,11850,15705,11765,15715,11865
923,16033,11856,16049,11864,16223,11859,16103,11847,16043,11841,16048,11849,16052,11764,16061,11864
924,23309,11856,23335,11861,23588,11856,23410,11847,23316,11839,23330,11846,23337,11761,23344,11862
925,32221,11856,32246,11862,32500,11853,32326,11844,32233,11837,32240,11845,32250,11759,32262,11861
926,32767,11855,32767,11861,32767,11856,32767,11844,32767,11837,32767,11844,32767,11758,32767,11859
927,32767,11861,32767,11866,32767,11862,32767,11853,32767,11842,32767,11852,32767,11767,32767,11868
928,32767,11861,32767,11867,32767,11865,32767,11851,32767,11844,32767,11852,32767,11770,32767,11871
929,27416,11865,27414,11873,27173,11870,27347,11856,27437,11848,27395,11856,27404,11771,27424,11874
930,18931,11863,18933,11868,18760,11865,18884,11853,18949,11845,18918,11857,18925,11767,18942,11871
931,14630,11855,14642,11863,14703,11858,14659,11844,14641,11838,14636,11848,14639,11761,14647,11862
932,18972,11861,18993,11866,19214,11856,19059,11848,18978,11842,18987,11850,18993,11761,19001,11863
933,27401,11859,27423,11860,27691,11855,27506,11845,27410,11840,27420,11847,27428,11758,27439,11859
934,32767,11855,32767,11861,32767,11856,32767,11846,32767,11837,32767,11844,32767,11760,32767,11862
935,32767,11862,32767,11872,32767,11866,32767,11856,32767,11846,32767,11855,32767,11769,32767,11871
936,32214,11861,32213,11869,31979,11868,32148,11854,32238,11846,32194,11855,32204,11770,32225,11872
937,23213,11862,23210,11866,22986,11863,23146,11852,23231,11845,23193,11853,23203,11768,23220,11869
938,15937,11860,15943,11866,15861,11865,15921,11853,15954,11845,15931,11852,15942,11769,15953,11868
939,15832,11858,15849,11864,16014,11859,15900,11846,15841,11841,15844,11847,15852,11761,15861,11865
940,22947,11852,22969,11857,23222,11850,23045,11842,22953,11836,22965,11842,22971,11755,22982,11855
941,31887,11857,31913,11861,32168,11857,31993,11844,31897,11843,31904,11849,31915,11764,31931,11862
942,32767,11856,32767,11860,32767,11856,32767,11844,32767,11839,32767,11846,32767,11760,32767,11862
943,32767,11862,32767,11867,32767,11863,32767,11850,32767,11843,32767,11852,32767,11769,32767,11868
944,32767,11860,32767,11866,32767,11866,32767,11854,32767,11843,32767,11852,32767,11769,32767,11868
945,27859,11862,27856,11868,27616,11865,27790,11855,27880,11845,27836,11855,27847,11770,27867,11871
946,19140,11862,19142,11868,18963,11866,19091,11855,19159,11845,19127,11855,19134,11770,19148,11871
947,14595,11859,14609,11866,14667,11860,14625,11850,14606,11842,14600,11850,14605,11764,14616,11868
948,18990,11856,19014,11860,19234,11855,19079,11844,18999,11839,19008,11845,19014,11760,19021,11861
949,27404,11859,27429,11864,27691,11859,27507,11850,27411,11843,27424,11847,27431,11763,27443,11864
950,32767,11856,32767,11862,32767,11853,32767,11844,32767,11840,32767,11844,32767,11758,32767,11859
951,32767,11865,32767,11871,32767,11869,32767,11859,32767,11848,32767,11856,32767,11773,32767,11871
952,32223,11861,32221,11869,31989,11866,32158,11854,32245,11845,32201,11855,32212,11771,32232,11869
953,23153,11859,23152,11870,22929,11865,23089,11852,23175,11842,23133,11855,23143,11769,23162,11869
954,15847,11860,15851,11866,15774,11862,15831,11850,15861,11842,15839,11855,15846,11767,15858,11868
955,15903,11858,15921,11863,16084,11857,15968,11848,15912,11841,15915,11849,15923,11762,15928,11862
956,23006,11857,23031,11862,23285,11856,23106,11845,23014,11839,23025,11846,23034,11761,23042,11860
957,32202,11858,32227,11860,32480,11856,32307,11844,32214,11840,32222,11846,32230,11760,32242,11860
958,32767,11862,32767,11864,32767,11859,32767,11844,32767,11843,32767,11849,32767,11764,32767,11864
959,32767,11853,32767,11860,32767,11858,32767,11845,32767,11836,32767,11847,32767,11762,32767,11861
960,27439,11861,27439,11870,27202,11867,27374,11855,27461,11845,27421,11855,27428,11770,27447,11871
961,18826,11860,18829,11868,18657,11865,18781,11853,18847,11845,18816,11855,18822,11768,18837,11868
962,14596,11858,14607,11864,14678,11861,14626,11851,14605,11842,14601,11850,14605,11764,14618,11865
963,19208,11856,19228,11861,19455,11856,19296,11848,19215,11839,19223,11849,19231,11761,19237,11864
964,27875,11859,27899,11861,28162,11854,27978,11845,27883,11839,27893,11846,27900,11758,27913,11862
965,32767,11860,32767,11866,32767,11859,32767,11849,32767,11842,32767,11849,32767,11764,32767,11863
966,32767,11857,32767,11863,32767,11860,32767,11848,32767,11842,32767,11849,32767,11762,32767,11864
967,32767,11858,32767,11868,32767,11863,32767,11851,32767,11844,32767,11853,32767,11769,32767,11869
968,31721,11859,31720,11867,31485,11865,31657,11851,31746,11842,31703,11855,31712,11769,31732,11871
969,22735,11864,22729,11868,22515,11866,22674,11854,22754,11848,22717,11855,22725,11770,22743,11872
970,15752,11860,15758,11867,15688,11861,15738,11852,15768,11844,15747,11855,15754,11768,15766,11867
971,16111,11858,16131,11860,16303,11855,16184,11845,16121,11842,16127,11847,16130,11763,16139,11862
972,23409,11863,23432,11864,23688,11860,23509,11849,23416,11845,23426,11848,23434,11764,23445,11865
973,32482,11857,32506,11861,32760,11856,32581,11846,32493,11841,32499,11847,32507,11761,32521,11861
974,32767,11860,32767,11866,32767,11861,32767,11849,32767,11845,32767,11850,32767,11763,32767,11865
975,32767,11861,32767,11866,32767,11865,32767,11853,32767,11842,32767,11854,32767,11766,32767,11870
976,32767,11861,32767,11867,32767,11865,32767,11853,32767,11842,32767,11851,32767,11767,32767,11868
977,27387,11861,27386,11866,27150,11864,27318,11849,27410,11845,27367,11854,27376,11767,27396,11867
978,18764,11858,18765,11866,18593,11865,18716,11851,18785,11844,18752,11855,18758,11769,18774,11868
979,14625,11862,14636,11867,14707,11863,14658,11851,14635,11843,14628,11851,14635,11765,14644,11868
980,19163,11857,19186,11863,19414,11856,19255,11847,19173,11842,19184,11847,19189,11762,19197,11862
981,27812,11858,27838,11862,28100,11856,27918,11847,27821,11841,27832,11847,27839,11761,27852,11861
982,32767,11858,32767,11863,32767,11859,32767,11844,32767,11840,32767,11846,32767,11761,32767,11863
983,32767,11859,32767,11866,32767,11860,32767,11850,32767,11842,32767,11849,32767,11764,32767,11864
984,32767,11862,32767,11868,32767,11867,32767,11855,32767,11845,32767,11855,32767,11769,32767,11871
985,31556,11859,31554,11867,31317,11864,31492,11850,31578,11842,31534,11851,31544,11764,31566,11868
986,22539,11862,22537,11872,22317,11865,22474,11856,22558,11845,22521,11853,22529,11770,22547,11871
987,15594,11859,15597,11866,15539,11860,15582,11850,15608,11843,15587,11852,15596,11767,15606,11868
988,16300,11858,16317,11863,16496,11858,16371,11845,16308,11842,16313,11846,16318,11761,16327,11862
989,32755,11859,32767,11861,32767,11858,32767,11845,32766,11839,32767,11847,32767,11761,32767,11862
990,32767,11861,32767,11866,32767,11859,32767,11849,32767,11845,32767,11849,32767,11765,32767,11866
991,32767,11861,32767,11867,32767,11865,32767,11852,32767,11845,32767,11852,32767,11768,32767,11871
992,32767,11858,32767,11866,32767,11863,32767,11851,32767,11841,32767,11850,32767,11766,32767,11865
993,26779,11862,26780,11868,26541,11866,26713,11855,26803,11847,26758,11856,26769,11770,26788,11871
994,18292,11863,18293,11868,18130,11865,18247,11854,18311,11843,18280,11855,18286,11770,18300,11871
995,14676,11858,14690,11861,14778,11856,14715,11845,14685,11839,14684,11847,14690,11761,14698,11862
996,19876,11854,19898,11855,20131,11853,19968,11842,19884,11838,19894,11846,19898,11759,19908,11859
997,28568,11856,28597,11860,28858,11856,28676,11847,28580,11841,28591,11846,28600,11761,28609,11863
998,32767,11856,32767,11857,32767,11856,32767,11843,32767,11837,32767,11843,32767,11761,32767,11859
999,32767,11856,32767,11865,32767,11856,32767,11850,32767,11839,32767,11847,32767,11761,32767,11865
1000,32767,11857,32767,11866,32767,11863,32767,11849,32767,11841,32767,11847,32767,11764,32767,11865
1001,30999,11858,30997,11868,30762,11864,30931,11853,31022,11842,30978,11850,30987,11769,31010,11868
1002,21967,11862,21966,11868,21754,11866,21907,11854,21988,11845,21951,11854,21959,11767,21976,11870
1003,15225,11857,15231,11862,15196,11859,15219,11847,15236,11842,15221,11851,15227,11763,15238,11865
1004,16775,11858,16795,11861,16987,11856,16855,11847,16785,11842,16793,11849,16799,11764,16805,11864
1005,24526,11857,24548,11863,24809,11856,24628,11847,24532,11839,24545,11848,24551,11762,24560,11862
1006,32767,11859,32767,11864,32767,11859,32767,11848,32767,11842,32767,11848,32767,11762,32767,11863
1007,32767,11863,32767,11868,32767,11865,32767,11854,32767,11845,32767,11854,32767,11768,32767,11868
1008,32767,11865,32767,11874,32767,11869,32767,11857,32767,11849,32767,11856,32767,11773,32767,11873
1009,25594,11862,25592,11871,25355,11867,25525,11853,25616,11848,25573,11856,25584,11773,25599,11873
1010,17562,11864,17566,11871,17422,11868,17525,11853,17581,11848,17551,11856,17557,11772,17575,11871
1011,14867,11861,14883,11864,14999,11859,14918,11851,14878,11844,14877,11849,14884,11763,14890,11868
1012,20686,11857,20709,11860,20947,11857,20781,11847,20695,11842,20704,11849,20711,11761,20721,11862
1013,29511,11858,29534,11863,29798,11858,29615,11846,29522,11844,29529,11848,29537,11761,29549,11862
1014,32767,11860,32767,11865,32767,11860,32767,11850,32767,11844,32767,11848,32767,11764,32767,11865
1015,32767,11859,32767,11868,32767,11865,32767,11852,32767,11845,32767,11851,32767,11767,32767,11868
1016,32767,11859,32767,11869,32767,11864,32767,11851,32767,11843,32767,11854,32767,11768,32767,11869
1017,29885,11866,29884,11871,29644,11868,29817,11858,29909,11851,29865,11857,29874,11773,29895,11873
1018,20876,11861,20874,11868,20670,11865,20819,11851,20895,11843,20862,11854,20870,11769,20884,11870
1019,14882,11856,14889,11864,14885,11859,14891,11847,14893,11841,14881,11849,14887,11764,14895,11864
1020,17472,11860,17490,11866,17691,11859,17549,11850,17475,11845,17485,11853,17493,11764,17498,11867
1021,25775,11850,25797,11853,26057,11850,25876,11837,25782,11835,25792,11840,25800,11752,25809,11855
1022,32767,11856,32767,11858,32767,11853,32767,11846,32767,11840,32767,11843,32767,11759,32767,11859
1023,32767,11857,32767,11866,32767,11860,32767,11849,32767,11842,32767,11849,32767,11761,32767,11863
1024,32767,11857,32767,11866,32767,11863,32767,11850,32767,11842,32767,11849,32767,11765,32767,11866
1025,32767,11862,32767,11866,32767,11865,32767,11852,32767,11845,32767,11852,32767,11770,32767,11870
1026,24332,11861,24329,11869,24100,11866,24266,11853,24353,11846,24315,11854,24321,11770,24339,11873
1027,16468,11862,16473,11866,16365,11865,16442,11852,16484,11845,16462,11856,16468,11770,16480,11869
1028,15396,11858,15410,11862,15559,11859,15456,11847,15403,11841,15405,11848,15411,11762,15418,11863
1029,22318,11855,22344,11861,22589,11855,22417,11846,22328,11840,22337,11846,22344,11760,22353,11861
1030,31375,11856,31397,11862,31655,11856,31474,11845,31381,11841,31389,11846,31399,11760,31412,11860
1031,32767,11857,32767,11863,32767,11859,32767,11848,32767,11839,32767,11846,32767,11761,32767,11865
1032,32767,11858,32767,11866,32767,11863,32767,11849,32767,11843,32767,11849,32767,11767,32767,11866
1033,27851,11861,27848,11868,27610,11865,27782,11856,27873,11845,27831,11853,27840,11770,27861,11872
1034,19011,11864,19011,11871,18831,11867,18960,11856,19029,11848,18997,11857,19002,11771,19017,11873
1035,14630,11862,14642,11867,14702,11861,14660,11853,14641,11843,14637,11855,14641,11767,14651,11868
1036,19048,11859,19069,11861,19297,11856,19138,11847,19056,11840,19066,11848,19071,11761,19081,11862
1037,27612,11859,27634,11863,27899,11856,27714,11848,27620,11844,27631,11848,27637,11761,27648,11862
1038,32767,11859,32767,11864,32767,11861,32767,11849,32767,11842,32767,11849,32767,11763,32767,11865
1039,32767,11856,32767,11864,32767,11858,32767,11846,32767,11839,32767,11846,32767,11762,32767,11862
1040,32767,11861,32767,11868,32767,11865,32767,11855,32767,11845,32767,11855,32767,11770,32767,11868
1041,31615,11861,31612,11869,31383,11866,31550,11853,31640,11844,31594,11854,31608,11770,31627,11871
1042,22435,11861,22433,11871,22213,11868,22372,11855,22454,11846,22417,11855,22424,11772,22442,11871
1043,15382,11861,15389,11870,15340,11865,15373,11853,15397,11846,15379,11855,15386,11770,15396,11871
1044,16524,11862,16544,11866,16730,11861,16601,11850,16533,11844,16540,11851,16546,11765,16556,11866
1045,24236,11856,24261,11860,24515,11855,24339,11846,24244,11838,24254,11846,24264,11758,24273,11859
1046,32767,11857,32767,11863,32767,11859,32767,11847,32767,11841,32767,11847,32767,11762,32767,11863
1047,32767,11862,32767,11868,32767,11866,32767,11853,32767,11845,32767,11852,32767,11768,32767,11868
1048,32767,11865,32767,11871,32767,11871,32767,11858,32767,11849,32767,11858,32767,11772,32767,11874
1049,25747,11863,25746,11871,25512,11871,25683,11854,25768,11848,25729,11857,25737,11770,25757,11873
1050,17471,11862,17476,11871,17334,11864,17435,11853,17488,11844,17460,11855,17468,11772,17483,11872
1051,14902,11862,14916,11868,15035,11863,14952,11851,14911,11844,14909,11852,14917,11767,14925,11868
